age,experience,fg_per_game,fga_per_game,x3p_per_game,x3pa_per_game,x2p_per_game,x2pa_per_game,ft_per_game,fta_per_game,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
20.0,1,0.5,1.4,0.1,0.7,0.5,0.7,0.3,0.6,0.2,0.9,1.1,0.4,0.1,0.1,0.1,0.4,1.5
20.0,2,1.8,4.3,0.4,1.4,1.3,2.9,0.9,1.3,1.0,2.0,3.0,0.6,0.5,0.7,0.6,2.2,4.8
27.0,4,1.2,2.9,0.3,0.9,0.9,2.0,0.4,0.5,0.3,1.6,1.9,3.3,0.8,0.1,1.0,1.6,3.0
25.0,5,6.3,15.0,2.3,7.2,4.0,7.8,2.6,3.1,0.6,3.4,3.9,2.7,1.1,0.2,1.6,2.2,17.5
23.0,2,0.3,1.0,0.0,0.7,0.3,0.3,0.7,0.7,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,1.3
31.0,8,1.7,3.0,0.1,0.6,1.5,2.4,0.7,1.0,1.0,2.1,3.2,0.4,0.2,0.4,1.1,1.3,4.2
22.0,2,1.9,5.1,1.0,3.0,0.9,2.1,0.9,1.1,0.3,1.1,1.4,1.0,0.2,0.1,0.7,1.9,5.8
25.0,7,7.0,15.3,2.3,5.6,4.7,9.7,2.2,2.7,0.7,4.7,5.5,2.4,0.9,0.4,1.3,2.1,18.6
25.0,7,6.7,14.8,2.4,5.8,4.3,9.0,2.4,2.8,0.8,4.3,5.1,2.0,0.7,0.3,1.1,1.9,18.1
25.0,7,7.6,16.0,2.2,5.3,5.4,10.7,2.0,2.5,0.7,5.3,6.0,3.1,1.2,0.6,1.7,2.3,19.3
26.0,2,2.8,5.3,0.6,1.4,2.1,3.9,1.0,1.3,1.0,2.2,3.2,3.9,0.7,0.2,1.1,1.8,7.2
36.0,14,2.0,4.1,0.2,0.5,1.8,3.6,0.5,1.0,0.9,1.2,2.1,0.4,0.5,0.1,0.9,2.2,4.7
20.0,1,0.3,1.2,0.0,0.1,0.3,1.1,0.2,0.2,0.4,0.8,1.2,0.1,0.0,0.0,0.0,0.1,0.9
35.0,17,3.2,7.1,0.2,0.7,3.1,6.4,1.0,1.4,0.1,1.6,1.7,3.5,0.5,0.0,1.2,0.9,7.7
26.0,5,2.5,5.7,1.4,3.6,1.0,2.1,0.5,0.6,0.1,1.8,1.9,1.3,0.6,0.4,0.5,1.5,6.9
27.0,1,1.6,3.5,0.4,1.5,1.2,2.0,0.6,0.9,1.0,2.2,3.3,0.6,0.3,0.4,0.5,1.6,4.2
27.0,2,1.5,4.2,1.0,2.8,0.5,1.5,0.5,0.5,0.0,2.2,2.2,0.4,0.2,0.3,0.4,1.8,4.4
24.0,2,1.5,3.5,0.6,1.5,0.9,2.0,0.7,0.9,0.7,1.3,1.9,0.9,0.5,0.0,0.4,1.7,4.3
32.0,14,4.0,9.7,2.5,6.9,1.5,2.8,1.1,1.3,0.5,3.9,4.4,1.6,1.5,0.2,0.8,2.0,11.7
30.0,8,2.6,5.0,0.1,0.5,2.5,4.6,1.0,1.4,1.7,3.0,4.7,1.2,0.4,0.3,0.9,1.8,6.3
30.0,8,4.3,8.3,0.2,0.7,4.1,7.7,1.3,2.4,2.1,4.5,6.6,2.1,0.4,0.3,1.7,2.4,10.1
30.0,8,1.8,3.3,0.1,0.2,1.8,3.1,1.0,1.2,1.4,2.3,3.7,0.8,0.5,0.3,0.6,1.5,4.7
30.0,8,2.3,4.9,0.2,0.8,2.1,4.1,0.6,0.6,1.9,2.6,4.5,1.0,0.2,0.3,0.5,1.5,5.4
25.0,5,5.4,10.7,1.1,2.9,4.3,7.8,1.0,1.6,0.4,1.6,2.0,4.7,0.7,0.1,1.2,1.2,12.8
22.0,3,3.7,7.5,1.1,3.0,2.6,4.5,1.4,2.0,0.8,4.0,4.8,1.2,0.4,0.5,0.8,1.5,9.9
27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,7,2.5,4.4,0.0,0.0,2.5,4.4,0.8,1.5,2.4,4.3,6.6,0.6,0.3,0.3,0.7,1.9,5.8
26.0,5,2.9,7.3,2.3,5.8,0.6,1.5,0.7,0.8,0.2,1.5,1.6,0.6,0.3,0.1,0.7,1.7,8.9
23.0,2,2.4,5.2,0.5,1.8,1.9,3.4,1.0,1.4,1.0,2.0,3.0,0.8,1.0,0.2,0.9,1.6,6.3
23.0,2,0.5,2.3,0.0,1.3,0.5,1.0,0.3,0.8,0.3,0.8,1.0,0.3,0.3,0.0,0.3,0.5,1.3
23.0,2,2.9,5.9,0.6,1.9,2.2,3.9,1.1,1.6,1.2,2.2,3.5,0.9,1.1,0.2,1.1,1.9,7.5
23.0,1,1.7,3.9,0.8,2.3,0.9,1.6,0.4,0.5,1.2,2.1,3.3,0.7,0.2,0.1,0.4,1.6,4.7
21.0,1,2.6,6.8,1.3,3.6,1.3,3.3,0.8,1.1,0.3,2.0,2.3,1.4,0.3,0.1,0.7,1.1,7.2
23.0,4,1.7,4.1,0.3,1.0,1.5,3.1,0.4,0.5,0.4,1.4,1.8,1.9,0.6,0.2,0.7,1.4,4.1
25.0,4,4.3,9.9,1.7,4.5,2.6,5.4,1.5,1.8,0.5,3.0,3.4,2.3,0.8,0.5,1.1,2.1,11.7
21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,2,3.0,7.8,0.6,2.1,2.4,5.7,1.2,1.4,0.3,1.5,1.8,4.4,1.0,0.1,1.8,1.7,7.8
28.0,6,2.8,5.1,0.2,0.4,2.7,4.6,0.9,1.2,1.7,3.0,4.6,0.7,0.2,0.5,0.7,1.9,6.7
28.0,6,3.0,5.5,0.2,0.6,2.7,4.8,1.0,1.4,1.5,3.1,4.6,0.7,0.2,0.5,0.8,1.9,7.1
28.0,6,2.6,4.4,0.0,0.1,2.6,4.3,0.7,0.8,2.0,2.7,4.6,0.8,0.3,0.6,0.5,2.0,5.9
28.0,9,7.0,15.6,2.2,5.5,4.8,10.1,3.2,4.0,0.8,4.3,5.1,5.2,1.1,0.3,2.3,1.8,19.4
23.0,1,3.7,8.2,0.3,1.3,3.3,6.9,2.0,2.6,0.7,2.8,3.5,2.4,0.9,0.4,1.5,2.8,9.7
35.0,17,2.6,4.1,0.0,0.0,2.6,4.1,1.3,2.0,2.9,6.2,9.1,1.2,0.3,0.6,1.3,2.3,6.5
21.0,3,1.8,4.0,0.5,1.6,1.3,2.4,0.9,1.0,0.2,1.4,1.6,2.8,1.2,0.1,0.7,1.3,5.1
37.0,15,0.2,1.1,0.1,0.6,0.1,0.5,0.1,0.1,0.2,0.5,0.7,0.4,0.0,0.1,0.1,0.2,0.6
25.0,3,0.2,1.0,0.0,0.4,0.2,0.6,0.2,0.4,0.0,0.2,0.2,0.6,0.2,0.0,0.6,0.4,0.6
25.0,5,8.5,17.9,2.1,5.8,6.4,12.1,3.9,4.9,0.6,4.6,5.2,4.3,2.4,0.8,2.9,2.3,23.1
41.0,20,2.0,4.9,1.0,2.8,1.0,2.0,0.5,0.6,0.3,2.2,2.6,1.2,0.7,0.4,0.6,1.7,5.4
23.0,1,0.8,1.3,0.0,0.0,0.8,1.3,0.0,0.0,0.5,0.3,0.8,0.0,0.0,0.3,0.3,0.0,1.5
21.0,2,2.0,3.0,0.6,0.7,1.4,2.3,0.9,1.4,0.1,1.0,1.1,0.7,0.3,0.1,0.6,1.7,5.4
25.0,1,1.4,3.2,0.2,0.2,1.2,3.0,0.4,0.6,0.0,0.4,0.4,1.0,0.0,0.2,0.8,1.0,3.4
30.0,9,3.7,9.1,2.9,7.5,0.8,1.6,0.9,1.0,0.3,2.5,2.8,1.0,0.7,0.1,0.7,1.2,11.2
23.0,2,3.3,7.7,1.4,3.5,1.9,4.2,1.3,1.7,0.5,1.1,1.6,1.9,0.5,0.1,1.5,1.7,9.3
23.0,1,1.5,3.5,0.1,0.7,1.4,2.8,0.5,0.8,0.6,1.6,2.2,0.9,0.5,0.2,0.5,1.3,3.7
30.0,8,2.0,5.0,0.8,2.4,1.2,2.6,0.6,0.8,0.4,2.5,2.9,0.8,1.0,0.8,0.7,2.0,5.4
31.0,9,4.5,11.1,2.4,6.4,2.1,4.7,1.3,1.6,0.4,2.7,3.1,2.7,1.2,0.3,1.3,2.2,12.7
27.0,6,5.7,12.7,1.9,5.2,3.8,7.5,2.2,2.8,0.9,4.2,5.0,4.1,1.0,0.6,1.8,2.1,15.7
24.0,3,5.3,10.6,0.0,0.2,5.3,10.4,2.1,3.4,1.8,5.2,7.0,2.4,1.1,0.9,1.5,2.5,12.8
27.0,3,1.9,2.9,0.0,0.0,1.9,2.8,0.8,1.3,0.8,2.0,2.9,0.2,0.2,0.5,0.5,1.3,4.6
27.0,3,2.1,3.1,0.0,0.1,2.0,3.0,0.8,1.4,0.9,2.2,3.1,0.2,0.2,0.6,0.5,1.4,4.9
27.0,3,0.3,0.3,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0,0.7
23.0,2,1.9,3.4,0.1,0.3,1.8,3.2,1.2,1.9,1.3,2.5,3.8,0.7,0.4,0.3,0.7,1.3,5.1
23.0,2,1.9,3.1,0.0,0.2,1.8,2.9,0.5,1.1,0.8,1.7,2.6,0.8,0.3,0.3,1.0,1.2,4.3
23.0,2,1.9,3.8,0.2,0.3,1.7,3.5,2.1,2.8,1.8,3.5,5.3,0.5,0.5,0.4,0.4,1.5,6.1
30.0,10,3.8,8.5,1.2,3.3,2.6,5.2,1.2,1.5,1.4,4.0,5.4,2.1,0.6,0.5,1.2,2.1,10.0
25.0,2,0.2,1.0,0.0,0.3,0.2,0.7,0.2,0.3,0.2,0.0,0.2,0.7,0.2,0.0,0.3,0.7,0.5
23.0,1,2.4,8.4,0.2,2.8,2.2,5.6,0.8,1.8,0.0,1.0,1.0,3.6,1.2,0.6,2.2,3.6,5.8
30.0,2,0.0,1.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0
24.0,2,3.8,8.9,1.6,4.4,2.2,4.5,1.0,1.3,0.3,2.7,3.0,2.5,0.8,0.1,1.0,1.9,10.2
20.0,1,1.7,4.4,0.5,1.7,1.2,2.7,0.4,0.6,0.7,2.7,3.3,0.8,0.3,0.5,0.9,2.0,4.4
22.0,4,5.7,14.8,1.8,5.1,3.9,9.7,3.6,4.5,0.4,3.5,3.9,3.0,1.0,0.2,1.8,2.3,16.7
36.0,17,6.1,12.9,0.9,2.5,5.3,10.4,1.4,1.8,1.6,5.1,6.7,2.2,0.7,0.2,2.0,2.0,14.5
33.0,15,2.2,3.8,0.0,0.0,2.2,3.8,1.1,1.3,1.3,3.4,4.7,1.6,0.6,0.2,1.0,1.8,5.4
22.0,1,0.3,1.8,0.1,1.1,0.2,0.7,0.4,0.7,0.3,0.9,1.2,0.1,0.1,0.8,0.6,0.8,1.2
24.0,2,1.5,3.9,1.1,2.9,0.4,0.9,0.5,0.6,0.3,1.2,1.5,0.4,0.5,0.1,0.3,1.7,4.7
31.0,8,0.5,1.2,0.0,0.0,0.5,1.2,0.2,0.7,0.5,2.1,2.6,0.2,0.1,0.2,0.5,1.1,1.2
31.0,8,0.5,1.1,0.0,0.0,0.5,1.1,0.3,0.9,0.5,2.1,2.6,0.1,0.1,0.1,0.4,1.0,1.3
31.0,8,0.5,1.5,0.0,0.0,0.5,1.5,0.0,0.3,0.5,2.0,2.5,0.3,0.3,0.5,1.0,1.5,1.0
24.0,1,0.8,1.9,0.2,0.5,0.5,1.5,0.4,0.9,0.4,1.3,1.6,0.2,0.0,0.6,0.5,1.0,2.2
32.0,9,1.9,4.6,0.7,2.0,1.1,2.6,0.5,0.6,0.3,0.8,1.1,1.9,0.4,0.1,1.0,1.4,5.0
21.0,3,4.9,10.8,1.0,3.3,4.0,7.5,2.0,2.7,1.5,3.6,5.1,1.9,0.8,0.5,1.1,2.2,12.7
22.0,2,0.0,0.8,0.0,0.4,0.0,0.4,0.2,0.4,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.4,0.2
25.0,3,1.3,3.0,0.2,0.8,1.1,2.2,0.8,1.1,0.5,1.3,1.8,0.4,0.4,0.4,0.4,1.8,3.5
30.0,10,5.6,11.8,1.3,3.6,4.3,8.2,1.6,2.0,1.4,5.4,6.8,5.0,0.8,1.3,1.7,2.0,14.0
32.0,13,3.6,7.1,0.0,0.0,3.6,7.1,1.0,1.3,1.1,3.1,4.2,0.9,0.3,0.2,0.5,1.9,8.1
26.0,7,3.0,7.6,1.1,3.5,1.9,4.2,1.6,2.2,1.3,6.1,7.4,1.6,1.0,0.7,1.5,1.7,8.7
34.0,8,1.0,2.7,0.5,1.5,0.5,1.2,0.4,0.5,0.1,0.7,0.8,0.4,0.1,0.0,0.2,1.2,2.9
24.0,2,2.9,5.7,0.0,0.0,2.9,5.7,1.5,2.4,2.0,4.2,6.2,0.5,0.6,0.7,0.8,2.7,7.4
25.0,6,2.4,5.9,0.6,1.8,1.8,4.1,1.4,1.9,0.4,2.5,2.9,0.7,0.4,0.1,0.8,1.2,6.7
23.0,4,3.0,6.0,0.0,0.2,2.9,5.9,1.9,2.7,2.0,4.6,6.6,0.6,0.5,1.3,1.3,3.1,8.0
23.0,1,4.2,9.0,1.0,3.2,3.2,5.8,1.3,1.7,1.8,3.0,4.8,0.8,0.5,0.3,0.5,2.3,10.7
28.0,7,2.3,4.6,0.0,0.1,2.3,4.5,0.7,1.0,1.2,3.4,4.5,0.3,0.5,0.6,0.8,2.0,5.3
24.0,4,3.8,8.2,1.7,3.8,2.1,4.4,1.3,1.6,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,10.7
29.0,8,0.2,1.1,0.0,0.2,0.2,0.8,0.4,0.7,0.3,0.8,1.2,0.5,0.4,0.1,0.3,1.1,0.8
29.0,12,2.7,4.6,0.3,0.8,2.3,3.8,0.8,1.3,1.5,3.1,4.6,1.8,0.6,0.8,1.0,2.6,6.5
34.0,13,0.4,1.0,0.0,0.0,0.4,1.0,0.6,0.8,0.9,1.1,1.9,0.7,0.2,0.2,0.6,1.1,1.3
23.0,5,6.0,11.2,0.0,0.1,5.9,11.2,1.7,4.4,4.3,9.5,13.8,1.1,1.5,1.1,1.9,2.9,13.6
33.0,13,2.9,5.5,0.8,2.3,2.0,3.1,0.9,1.3,0.7,3.3,4.0,3.4,1.0,0.5,0.8,1.3,7.6
25.0,4,2.7,5.9,0.6,2.3,2.2,3.5,0.6,1.4,1.2,3.9,5.1,1.0,1.2,1.0,0.6,2.6,6.6
32.0,12,1.4,3.0,0.0,0.0,1.4,3.0,0.1,0.4,2.1,6.0,8.1,1.8,0.5,0.9,1.6,3.2,2.9
32.0,12,1.5,3.1,0.0,0.0,1.5,3.1,0.1,0.4,2.2,6.2,8.4,1.9,0.5,1.0,1.7,3.2,3.0
32.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
22.0,1,1.6,5.0,0.6,2.2,1.0,2.8,2.1,2.7,0.3,1.6,1.9,2.8,0.7,0.3,1.2,2.7,5.9
27.0,5,1.1,2.9,0.1,0.7,1.0,2.2,0.2,0.4,0.4,1.2,1.6,0.3,0.4,0.2,0.4,1.4,2.6
27.0,5,1.1,2.8,0.1,0.6,1.0,2.2,0.3,0.4,0.4,0.8,1.2,0.3,0.4,0.2,0.4,1.3,2.5
27.0,5,1.3,3.4,0.2,1.1,1.1,2.3,0.2,0.2,0.4,2.3,2.7,0.3,0.5,0.0,0.6,1.8,3.0
21.0,3,8.6,19.1,1.3,3.5,7.4,15.6,5.0,6.6,1.2,2.8,4.0,2.3,1.0,0.4,2.3,2.2,23.6
23.0,4,1.7,4.0,0.6,2.1,1.1,1.9,1.1,1.6,1.1,2.3,3.4,0.5,0.2,0.1,0.5,0.8,5.0
24.0,2,1.6,4.5,0.6,2.5,1.0,2.1,0.0,0.0,0.7,2.3,3.0,0.7,0.5,0.1,0.5,1.4,3.9
24.0,2,1.6,4.6,0.7,2.7,0.9,1.9,0.0,0.0,0.7,2.2,2.9,0.7,0.6,0.1,0.6,1.4,3.8
24.0,2,2.0,4.5,0.5,1.5,1.5,3.0,0.0,0.0,1.0,2.5,3.5,1.0,0.0,0.0,0.5,1.0,4.5
23.0,5,10.3,20.3,0.5,1.8,9.7,18.6,6.9,8.6,2.3,9.5,11.8,2.1,1.3,2.2,2.4,2.2,28.0
31.0,9,2.0,5.1,0.8,2.7,1.2,2.4,0.7,0.8,0.2,0.4,0.6,0.5,0.5,0.0,0.1,0.9,5.5
31.0,9,2.2,5.6,0.9,3.0,1.3,2.6,0.6,0.7,0.3,0.5,0.7,0.5,0.6,0.1,0.2,1.0,5.8
31.0,9,1.3,3.2,0.7,1.6,0.7,1.7,1.2,1.2,0.1,0.1,0.2,0.7,0.2,0.0,0.0,0.4,4.6
31.0,9,2.4,5.4,1.4,3.5,1.0,1.9,0.9,1.3,0.8,2.9,3.6,1.2,0.5,0.3,0.9,1.7,7.1
22.0,4,2.4,4.4,0.3,1.0,2.1,3.4,2.2,2.8,0.5,1.4,1.9,1.6,0.3,0.3,0.9,0.5,7.3
22.0,4,0.7,1.7,0.3,0.7,0.3,1.0,3.3,3.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,5.0
22.0,4,2.8,5.1,0.3,1.1,2.5,4.0,1.9,2.7,0.6,1.8,2.3,1.9,0.3,0.3,1.2,0.6,7.9
29.0,3,0.3,0.5,0.0,0.0,0.3,0.5,0.0,0.0,0.3,0.5,0.8,0.3,0.0,0.1,0.3,0.4,0.5
30.0,5,1.9,3.7,0.0,0.0,1.9,3.7,1.1,1.3,1.5,3.0,4.4,0.4,0.2,0.5,0.7,2.2,4.9
31.0,10,3.0,6.9,1.0,2.5,2.0,4.4,1.4,1.5,0.1,1.9,2.0,1.3,0.3,0.1,0.7,1.7,8.4
24.0,5,4.4,9.9,1.5,4.0,2.9,5.8,1.8,2.6,0.3,1.9,2.2,2.8,0.6,0.1,1.6,2.5,12.0
26.0,7,6.5,14.1,2.0,5.0,4.6,9.1,1.2,1.7,1.2,4.9,6.1,2.2,1.2,0.2,1.6,2.6,16.3
24.0,2,1.3,2.3,0.3,1.0,1.0,1.3,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.0,1.5,2.8
24.0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
24.0,2,2.5,4.0,0.5,1.5,2.0,2.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,2.5,5.5
21.0,1,0.0,1.0,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.3,0.0
23.0,4,3.0,6.9,1.1,2.8,1.9,4.1,1.1,1.5,0.3,1.8,2.1,0.8,0.5,0.1,1.0,1.8,8.1
34.0,13,2.4,5.1,0.3,0.8,2.1,4.2,0.8,0.9,0.2,1.3,1.5,3.4,0.3,0.0,0.9,0.7,5.8
24.0,6,2.2,4.2,0.0,0.0,2.2,4.2,1.5,2.9,1.9,5.1,7.0,0.9,0.3,1.1,1.2,2.5,6.0
27.0,7,7.9,15.9,0.6,1.9,7.2,14.1,5.2,6.9,1.8,6.3,8.1,4.9,0.9,0.4,2.3,2.6,21.6
28.0,2,2.1,3.8,0.0,0.0,2.1,3.8,1.3,1.7,1.3,2.4,3.7,0.3,0.2,0.3,0.3,0.7,5.5
32.0,3,0.9,2.4,0.6,1.4,0.4,1.0,0.1,0.1,0.0,0.2,0.2,0.6,0.0,0.0,0.2,0.2,2.5
21.0,2,2.9,5.9,0.5,1.5,2.4,4.4,0.6,0.9,1.2,3.5,4.6,0.5,0.3,0.2,0.6,1.5,6.8
27.0,3,4.6,10.4,1.8,4.8,2.9,5.6,2.7,3.0,0.5,3.0,3.4,1.4,0.4,0.1,1.6,1.8,13.7
27.0,3,4.9,11.1,1.8,5.0,3.1,6.1,2.7,3.0,0.4,3.2,3.6,1.6,0.4,0.1,1.7,1.8,14.2
27.0,3,4.1,9.0,1.7,4.4,2.4,4.6,2.7,2.9,0.5,2.5,3.1,0.8,0.4,0.2,1.5,1.8,12.7
34.0,14,2.0,4.5,0.3,1.1,1.7,3.4,0.4,0.5,0.6,1.5,2.2,2.3,0.2,0.1,1.2,1.1,4.6
23.0,5,8.3,17.2,2.9,7.2,5.4,10.0,3.7,4.4,0.7,2.4,3.1,3.5,1.1,0.3,2.0,2.2,23.1
29.0,9,3.0,4.8,0.0,0.0,3.0,4.8,0.8,1.3,1.1,1.7,2.8,0.5,0.4,0.7,0.4,1.5,6.8
31.0,12,2.1,3.6,0.0,0.1,2.0,3.5,1.5,1.7,0.8,1.7,2.5,0.4,0.3,0.2,0.6,0.9,5.6
19.0,1,3.5,8.7,0.7,2.4,2.8,6.3,1.7,2.7,0.8,3.2,4.0,2.1,0.6,0.5,1.5,2.0,9.4
27.0,8,2.4,6.6,1.0,3.1,1.4,3.5,1.4,1.9,0.4,2.1,2.4,4.9,0.9,0.0,1.6,1.4,7.1
27.0,8,2.8,7.4,1.2,3.4,1.6,3.9,1.8,2.3,0.4,2.3,2.6,4.9,0.9,0.1,1.8,1.4,8.6
27.0,8,1.3,4.6,0.5,2.3,0.8,2.3,0.5,0.7,0.3,1.6,1.9,4.7,0.7,0.0,1.0,1.4,3.5
25.0,6,3.9,9.7,0.8,2.6,3.0,7.1,2.4,2.9,0.5,1.7,2.2,2.4,0.5,0.1,1.6,1.6,11.0
31.0,9,1.5,4.0,0.9,2.4,0.6,1.6,0.3,0.4,0.3,1.8,2.1,1.0,0.5,0.5,0.6,0.9,4.2
31.0,5,1.1,3.0,0.4,1.1,0.7,1.9,0.8,1.0,0.1,0.8,1.0,1.3,0.2,0.0,0.6,0.4,3.5
24.0,2,1.3,3.0,0.1,0.5,1.2,2.5,0.6,0.8,0.4,0.9,1.3,1.1,0.6,0.1,0.4,0.8,3.1
24.0,2,0.7,2.0,0.0,0.4,0.7,1.6,0.3,0.4,0.0,0.6,0.6,0.7,0.4,0.1,0.4,0.6,1.7
24.0,2,1.5,3.5,0.1,0.5,1.5,3.0,0.7,1.0,0.6,1.1,1.7,1.2,0.7,0.0,0.4,0.9,3.8
22.0,1,0.7,2.3,0.0,0.0,0.7,2.3,0.0,0.0,0.3,0.7,1.0,0.3,0.7,0.3,0.3,0.0,1.3
28.0,9,7.4,15.6,1.8,5.2,5.6,10.5,3.9,4.9,1.6,3.8,5.4,2.3,0.5,1.7,2.5,2.6,20.5
21.0,3,0.7,1.8,0.2,0.7,0.4,1.1,0.0,0.0,0.6,0.6,1.1,0.4,0.2,0.1,0.2,0.4,1.6
23.0,1,1.0,2.8,0.5,1.5,0.5,1.3,0.1,0.2,0.1,0.6,0.6,0.6,0.0,0.0,0.3,0.6,2.6
24.0,1,4.0,9.4,1.8,4.6,2.2,4.7,0.8,0.9,0.4,2.9,3.3,1.5,0.5,0.1,1.2,1.4,10.6
24.0,1,3.2,8.3,1.6,4.2,1.7,4.0,0.5,0.6,0.3,2.6,2.9,1.4,0.3,0.1,0.8,1.4,8.6
24.0,1,5.7,11.8,2.4,5.5,3.3,6.3,1.4,1.7,0.6,3.5,4.1,1.8,0.8,0.1,2.1,1.4,15.1
29.0,12,3.7,8.5,2.2,5.4,1.5,3.1,1.1,1.2,0.4,2.6,3.0,0.6,0.6,0.3,0.5,2.0,10.7
32.0,10,1.5,4.0,0.5,1.7,1.0,2.3,0.9,1.1,0.3,1.2,1.4,1.8,0.7,0.0,0.8,1.4,4.5
26.0,3,0.4,1.4,0.1,0.7,0.2,0.7,0.1,0.1,0.2,0.4,0.5,0.5,0.1,0.0,0.3,0.4,1.0
25.0,4,8.7,18.0,2.3,5.5,6.3,12.5,3.4,3.7,0.8,2.9,3.6,3.6,0.9,0.5,2.2,2.5,23.0
22.0,2,2.1,6.2,0.9,2.8,1.2,3.5,0.2,0.3,0.1,1.5,1.5,1.8,0.5,0.1,0.9,1.7,5.2
22.0,2,2.2,6.5,0.8,2.6,1.4,3.9,0.2,0.2,0.1,1.5,1.6,2.0,0.5,0.2,0.8,1.9,5.3
22.0,2,1.9,5.7,1.0,3.1,0.9,2.6,0.1,0.4,0.1,1.5,1.5,1.4,0.4,0.0,1.2,1.3,4.9
22.0,1,3.0,6.7,1.0,3.2,2.0,3.4,1.2,1.6,0.4,2.9,3.3,1.9,0.9,0.1,1.0,1.6,8.2
32.0,14,8.1,18.8,2.0,5.7,6.1,13.1,4.1,4.9,0.8,5.1,5.9,2.9,0.8,0.5,2.1,2.7,22.4
28.0,6,2.2,6.5,0.7,2.7,1.5,3.8,1.0,1.3,0.2,2.3,2.5,1.6,0.6,0.1,0.7,1.5,6.2
33.0,11,3.2,7.0,1.9,4.5,1.4,2.5,0.9,1.0,0.5,3.4,3.9,0.6,0.4,0.5,0.7,1.9,9.1
23.0,1,1.5,3.8,0.6,1.8,0.9,2.0,1.6,1.7,0.2,1.0,1.2,1.3,0.3,0.1,0.7,1.5,5.3
23.0,1,1.5,3.3,0.8,1.9,0.8,1.4,1.5,1.5,0.0,0.6,0.6,0.8,0.4,0.1,0.4,1.4,5.3
23.0,1,1.6,4.0,0.6,1.8,1.0,2.2,1.6,1.7,0.3,1.2,1.5,1.6,0.3,0.1,0.9,1.6,5.3
20.0,1,2.1,4.5,0.0,0.0,2.1,4.5,0.9,1.2,1.4,2.9,4.3,0.2,0.2,0.4,0.4,1.0,5.1
20.0,1,1.0,1.4,0.0,0.0,1.0,1.4,0.8,0.8,0.4,1.6,2.0,0.6,0.6,0.2,0.8,1.2,2.8
38.0,15,0.8,1.8,0.0,0.3,0.8,1.6,0.8,1.2,0.8,1.8,2.6,0.4,0.4,0.6,0.4,1.7,2.3
21.0,2,1.0,2.0,0.1,0.4,0.9,1.6,0.2,0.3,0.6,0.6,1.2,0.1,0.1,0.1,0.2,0.4,2.3
21.0,2,1.1,2.2,0.1,0.4,1.1,1.8,0.1,0.2,0.6,0.6,1.2,0.1,0.1,0.1,0.1,0.5,2.5
21.0,2,0.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5
31.0,12,6.1,12.9,2.0,5.0,4.1,7.9,3.8,4.3,0.7,4.3,5.0,9.2,2.0,0.1,2.4,2.4,18.1
21.0,2,0.9,1.8,0.0,0.4,0.9,1.4,0.8,1.2,1.1,1.2,2.2,0.2,0.2,0.5,0.5,0.8,2.7
22.0,3,5.6,8.7,0.0,0.0,5.6,8.7,1.4,2.7,2.7,5.4,8.1,1.0,0.5,1.2,1.3,2.8,12.6
24.0,4,4.1,7.1,0.0,0.0,4.1,7.1,2.1,3.2,2.2,4.4,6.5,1.6,1.0,0.9,1.0,3.0,10.3
28.0,7,0.7,1.4,0.0,0.0,0.7,1.4,0.2,0.4,0.8,1.7,2.5,0.4,0.4,0.4,0.3,1.4,1.7
30.0,10,1.8,4.2,0.3,1.4,1.5,2.8,0.6,0.8,0.4,1.6,2.0,1.2,0.7,0.2,0.7,1.6,4.5
30.0,10,1.6,3.9,0.4,1.6,1.2,2.3,0.6,0.8,0.4,1.6,2.0,1.1,0.6,0.2,0.6,1.8,4.2
30.0,10,2.2,5.0,0.2,1.0,2.0,4.0,0.8,1.0,0.5,1.7,2.2,1.5,1.0,0.3,0.8,1.2,5.4
